Date,Open,High,Low,Close,Adj Close,Volume
11/1/21,386.559998,387.559998,384.420013,387.429993,386.458008,30765300
11/2/21,386.799988,389.540009,386.75,389.049988,388.073944,25135300
11/3/21,389.549988,393.609985,388.480011,393.179993,392.193604,33748900
11/4/21,394.480011,399.200012,393.920013,398.220001,397.220947,40265300
11/5/21,400.040009,400.98999,397.160004,398.600006,397.600006,43383800
11/8/21,398.570007,399.619995,397.399994,398.059998,397.061371,29256300
11/9/21,399.160004,399.570007,393.920013,395.320007,394.328217,50490700
11/10/21,392.470001,395.359985,387.529999,389.51001,388.532806,54937400
11/11/21,392.570007,392.75,390.23999,390.589996,389.610107,32243000
11/12/21,391.769989,395.25,390.130005,394.700012,393.709778,34730600
11/15/21,395.910004,396.23999,392.100006,394.609985,393.619995,33716900
11/16/21,393.859985,397.929993,393.660004,397.420013,396.422974,27872900
11/17/21,397.75,399.720001,396.640015,397.630005,396.632446,28703300
11/18/21,399.730011,402.269989,397.450012,401.75,400.742096,45721500
11/19/21,403.429993,405.299988,402.579987,403.98999,402.976471,45191700
11/22/21,405.570007,408.709991,399.190002,399.299988,398.298248,61715400
11/23/21,398.109985,400.230011,392.920013,397.480011,396.482819,70098700
11/24/21,394.929993,399.049988,392.540009,398.76001,397.759583,46954400
11/26/21,396.109985,397.540009,389.769989,391.200012,390.218567,51533300
11/29/21,395.890015,400.730011,395.140015,399.690002,398.687256,54447100
11/30/21,398.779999,401.190002,391.75,393.820007,392.832001,81332700
12/1/21,398.279999,400.480011,386.640015,387.119995,386.148804,77766500
12/2/21,385.799988,391.73999,384.339996,389.910004,388.931793,84416600
12/3/21,391.309998,392.339996,378.899994,383.130005,382.168823,105349100
12/6/21,383.630005,387.600006,379.299988,386.200012,385.23111,67588800
12/7/21,393.029999,398.459991,392.98999,397.829987,396.831909,56005300
12/8/21,398.170013,399.820007,396.220001,399.609985,398.607452,39204000
12/9/21,398.350006,400.200012,393.529999,393.730011,392.742249,49973700
12/10/21,396.619995,398.279999,393.359985,398.01001,397.011505,52545800
12/13/21,398,398.329987,391.880005,392.26001,391.275909,50166400
12/14/21,387.299988,390.089996,383.630005,388.200012,387.226105,75199200
12/15/21,387.940002,397.420013,383.880005,397.049988,396.053864,73858000
12/16/21,398.040009,398.480011,385.209991,386.839996,385.869507,82591400
12/17/21,383.329987,389.190002,381.769989,384.910004,383.944336,80492500
12/20/21,379.570007,381.5,377.470001,380.690002,380.21994,65336800
12/21/21,384.049988,389.529999,380.200012,389.209991,388.729401,48899500
12/22/21,388.910004,394.160004,388.230011,393.950012,393.463562,37042200
12/23/21,394.309998,398.429993,394.140015,396.920013,396.429901,29595500
12/27/21,398.25,403.480011,398.220001,403.480011,402.981812,32820700
12/28/21,404.399994,404.579987,400.709991,401.609985,401.114075,33113700
12/29/21,401.75,403.049988,399.109985,401.549988,401.054169,32248500
12/30/21,401.329987,403.570007,399.75,400.350006,399.855652,23850100
12/31/21,399.660004,401.059998,397.339996,397.850006,397.358765,34752900
1/3/22,399.049988,401.940002,396.880005,401.679993,401.184021,40575900
1/4/22,402.23999,402.279999,393.290009,396.470001,395.980438,58027200
1/5/22,394.73999,395.890015,384.029999,384.290009,383.815491,75739800
1/6/22,382.420013,387.350006,380.130005,384.019989,383.545807,70814300
1/7/22,384.029999,385.76001,378.040009,379.859985,379.390961,72652300
1/10/22,374.820007,380.640015,369.309998,380.109985,379.640625,91770500
1/11/22,379.359985,385.98999,377.220001,385.820007,385.343597,68295700
1/12/22,388.459991,390.200012,385.01001,387.350006,386.871704,54576400
1/13/22,388.769989,389.470001,376.700012,377.660004,377.193695,77994000
1/14/22,375.070007,380.350006,374.859985,380.01001,379.540771,80121200
1/18/22,374.040009,376.220001,369.769989,370.549988,370.092438,75450900
1/19/22,372.149994,374.690002,366.209991,366.480011,366.027496,81791500
1/20/22,369.790009,373.869995,361.170013,361.720001,361.273346,88610700
1/21/22,359.470001,362.179993,351.399994,351.690002,351.255737,143388900
1/24/22,345.910004,353.980011,334.149994,353.299988,352.863739,198685800
1/25/22,346.670013,351.029999,341.679993,345.109985,344.683868,124398400
1/26/22,352.910004,356.880005,340.779999,344.570007,344.144531,146559500
1/27/22,349.399994,351.269989,340.049988,341.100006,340.678833,95255700
1/28/22,343.029999,352.019989,337.950012,351.799988,351.365601,108167900
1/31/22,353.200012,363.649994,351.519989,363.049988,362.601715,94326400
2/1/22,364.429993,366.190002,359.140015,365.519989,365.068665,74433000
2/2/22,369.76001,370.100006,364.290009,368.48999,368.035004,78777100
2/3/22,358.529999,361.929993,352.459991,353.549988,353.113434,95384800
2/4/22,354.079987,361.399994,351.970001,358.01001,357.567963,86318300
2/7/22,358.619995,361.049988,353.839996,355.130005,354.691498,58198100
2/8/22,353.959991,360.23999,352.799988,359.119995,358.676575,64720900
2/9/22,363.76001,366.809998,362.119995,366.730011,366.277191,55766400
2/10/22,359.519989,366.48999,356.540009,358.429993,357.987427,112468500
2/11/22,358.429993,360.070007,345.799988,347.059998,346.63147,101569100
2/14/22,346.48999,350.980011,343.890015,347.48999,347.060913,80254400
2/15/22,352.910004,356.369995,351.820007,356.130005,355.690277,55128800
2/16/22,353.820007,357.089996,350.709991,356.040009,355.600372,58947100
2/17/22,352.73999,353.459991,345.019989,345.450012,345.023468,61801400
2/18/22,346.410004,346.809998,339.140015,341.51001,341.088318,80001500
2/22/22,338.48999,344.040009,334.350006,338.079987,337.662537,85967100
2/23/22,341.320007,342.179993,329.100006,329.420013,329.013245,86215400
2/24/22,318.839996,341.040009,318.26001,340.48999,340.06955,130614100
2/25/22,341.309998,345.980011,337.390015,345.769989,345.343048,78842100
2/28/22,342.51001,348.540009,341.320007,346.799988,346.371765,77226200
3/1/22,345.75,348.079987,338.899994,341.48999,341.068329,67407000
3/2/22,343.079987,348.589996,340.23999,347.220001,346.79126,70609000
3/3/22,349.929993,350.040009,340.350006,342.26001,341.837402,71089400
3/4/22,339.839996,341.309998,334.920013,337.299988,336.883514,76936300
3/7/22,337.290009,338.480011,324.649994,324.859985,324.458862,89933800
3/8/22,324.049988,333.209991,319.940002,323.350006,322.950745,116153900
3/9/22,331.75,336.380005,329.089996,334.98999,334.576355,64723400
3/10/22,330.820007,332.51001,326.709991,331.269989,330.860962,69362700
3/11/22,334.320007,334.640015,323.899994,324.399994,323.99942,66159600
3/14/22,323.130005,326.589996,317.450012,318.170013,317.777161,79802600
3/15/22,320.880005,328.950012,319.230011,328.149994,327.744812,76471000
3/16/22,332.170013,340.440002,328.399994,340.320007,339.89978,105243000
3/17/22,338.369995,344.5,337.040009,344.440002,344.014709,67810000
3/18/22,342.73999,351.790009,341.549988,351.48999,351.055969,85351300
3/21/22,350.200012,352.480011,345.579987,350.079987,350.079987,73799100
3/22/22,350.589996,357.850006,350.200012,356.959991,356.959991,63345900
3/23/22,354.01001,357.660004,351.769989,351.829987,351.829987,70615500
,,,,,,
